公共設施種類,行政區,段號,段名,地號,土地面積/平方公尺,公共設施名稱
公園綠地,士林區,803,天母段四小段,384,14,士林1號公園
公園綠地,士林區,803,天母段四小段,570-1,37,士林72號公園
公園綠地,士林區,803,天母段四小段,374,5,士林1號公園
公園綠地,士林區,803,天母段四小段,133-4,3,士林1號公園
公園綠地,士林區,803,天母段四小段,394-1,3,士林75號公園
公園綠地,士林區,803,天母段四小段,377-2,3,士林1號公園
公園綠地,士林區,803,天母段四小段,133-5,3,士林1號公園
公園綠地,士林區,803,天母段四小段,130,34,士林1號公園
公園綠地,士林區,803,天母段四小段,387-3,35,士林1號公園
公園綠地,士林區,803,天母段四小段,571,37,士林72號公園
公園綠地,士林區,803,天母段四小段,136-5,281,士林1號公園
公園綠地,士林區,803,天母段四小段,571-1,128,士林72號公園
公園綠地,士林區,803,天母段四小段,633-7,132.69,士林1號公園
公園綠地,士林區,803,天母段四小段,153-2,143,士林1號公園
公園綠地,士林區,803,天母段四小段,146,512,士林1號公園
公園綠地,士林區,803,天母段四小段,178,100,士林1號公園
公園綠地,士林區,803,天母段四小段,137,123,士林1號公園
公園綠地,士林區,803,天母段四小段,123-1,1,士林1號公園
公園綠地,士林區,803,天母段四小段,133,257,士林1號公園
公園綠地,士林區,803,天母段四小段,118,220,士林1號公園
公園綠地,士林區,803,天母段四小段,150,1386,士林1號公園
公園綠地,士林區,803,天母段四小段,632,1279.15,士林1號公園
公園綠地,士林區,803,天母段四小段,377,1279,士林1號公園
公園綠地,士林區,803,天母段四小段,633,1108.03,士林1號公園
公園綠地,士林區,803,天母段四小段,142,880,士林172號公園
公園綠地,士林區,803,天母段四小段,138,851,士林1號公園
公園綠地,士林區,803,天母段四小段,148,848,士林1號公園
公園綠地,士林區,803,天母段四小段,380,677,士林1號公園
公園綠地,士林區,803,天母段四小段,152,652,士林1號公園
公園綠地,士林區,803,天母段四小段,381,526,士林1號公園
公園綠地,士林區,803,天母段四小段,110,513,士林1號公園
公園綠地,士林區,803,天母段四小段,109-1,10,士林1號公園
公園綠地,士林區,803,天母段四小段,568,8,士林72號公園
公園綠地,士林區,803,天母段四小段,375-4,7,士林1號公園
公園綠地,士林區,803,天母段四小段,170-1,5,士林1號公園
公園綠地,士林區,803,天母段四小段,554-2,5,士林72號公園
公園綠地,士林區,803,天母段四小段,111,405,士林1號公園
公園綠地,士林區,803,天母段四小段,117,337,士林1號公園
公園綠地,士林區,803,天母段四小段,145,356,士林1號公園
公園綠地,士林區,803,天母段四小段,147,30,士林1號公園
公園綠地,士林區,803,天母段四小段,121,30,士林1號公園
公園綠地,士林區,803,天母段四小段,140,3028,士林1號公園
公園綠地,士林區,803,天母段四小段,136-4,3339,士林1號公園
公園綠地,士林區,803,天母段四小段,139,3501,士林1號公園
公園綠地,士林區,803,天母段四小段,391-2,156,士林1號公園
公園綠地,士林區,803,天母段四小段,383,166,士林1號公園
公園綠地,士林區,803,天母段四小段,154,165,士林1號公園
公園綠地,士林區,803,天母段四小段,385,164,士林1號公園
公園綠地,士林區,803,天母段四小段,375-1,182,士林1號公園
公園綠地,士林區,803,天母段四小段,376,182,士林1號公園
公園綠地,士林區,803,天母段四小段,134,193,士林1號公園
公園綠地,士林區,803,天母段四小段,134-3,32,士林1號公園
公園綠地,士林區,803,天母段四小段,392-2,197,士林75號公園
公園綠地,士林區,803,天母段四小段,379,207,士林1號公園
公園綠地,士林區,803,天母段四小段,553-1,1,士林72號公園
公園綠地,士林區,804,蘭雅段一小段,480-1,358,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,468,1527,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,1,362,士林173號公園
公園綠地,士林區,804,蘭雅段一小段,484,22,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,12,6841,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,104,27,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,29,132,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,474,164,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,30,164,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,429,197,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,2,202,士林173號公園
公園綠地,士林區,804,蘭雅段一小段,115-2,292,士林0號公園
公園綠地,士林區,804,蘭雅段一小段,105,21,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,490,24,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,700,91.65,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,426,6348,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,434,5283,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,12月2日,2618,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,444,16,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,439,1293,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,440,1177,士林110號公園
公園綠地,士林區,804,蘭雅段一小段,12月3日,1041,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,3,1027,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,12月4日,466,士林109號公園
公園綠地,士林區,804,蘭雅段一小段,472,96,士林110號公園
公園綠地,士林區,805,蘭雅段二小段,540,329,士林50號公園
公園綠地,士林區,805,蘭雅段二小段,414-1,351,士林158號公園
公園綠地,士林區,805,蘭雅段二小段,430,824,士林111號公園
公園綠地,士林區,805,蘭雅段二小段,412,2687,士林111號公園
公園綠地,士林區,805,蘭雅段二小段,588,7399.38,士林205號公園
公園綠地,士林區,805,蘭雅段二小段,414-2,532,士林158號公園
公園綠地,士林區,808,百齡段二小段,555,7112,士林29號公園
公園綠地,士林區,808,百齡段二小段,359,8217,士林29號公園
公園綠地,士林區,808,百齡段二小段,552,8349,士林29號公園
公園綠地,士林區,808,百齡段二小段,436,11430,士林29號公園
公園綠地,士林區,808,百齡段二小段,584,549,士林29號公園
公園綠地,士林區,808,百齡段二小段,585,35,士林29號公園
公園綠地,士林區,808,百齡段二小段,562-1,329,士林29號公園
公園綠地,士林區,808,百齡段二小段,532,14,士林29號公園
公園綠地,士林區,809,百齡段三小段,79,2831,士林31號公園
公園綠地,士林區,811,百齡段五小段,2月1日,324,士林128號公園
公園綠地,士林區,811,百齡段五小段,71,333,士林128號公園
公園綠地,士林區,811,百齡段五小段,68,1,士林29號公園
公園綠地,士林區,811,百齡段五小段,Mar-35,188,士林128號公園
公園綠地,士林區,812,光華段一小段,2,121,士林21號公園
公園綠地,士林區,813,光華段二小段,669-13,4319.89,士林204號公園
公園綠地,士林區,813,光華段二小段,669-8,2496.11,士林204號公園
公園綠地,士林區,813,光華段二小段,1003,1478,士林120號公園
公園綠地,士林區,813,光華段二小段,1005,870,士林118號公園
公園綠地,士林區,813,光華段二小段,1062,7515,士林51號公園
公園綠地,士林區,813,光華段二小段,671-22,24,士林204號公園
公園綠地,士林區,813,光華段二小段,671-20,316,士林204號公園
公園綠地,士林區,814,光華段三小段,181,1085,士林57號公園
公園綠地,士林區,815,光華段四小段,796-1,2863,士林175號公園
公園綠地,士林區,815,光華段四小段,165-2,20,士林141號公園
公園綠地,士林區,815,光華段四小段,173-1,13,士林141號公園
公園綠地,士林區,815,光華段四小段,174-1,2,士林141號公園
公園綠地,士林區,815,光華段四小段,164-2,1,士林141號公園
公園綠地,士林區,818,陽明段三小段,627-1,3734,士林22號公園
公園綠地,士林區,819,陽明段四小段,526,120,士林30號公園
公園綠地,士林區,819,陽明段四小段,531,119,士林30號公園
公園綠地,士林區,819,陽明段四小段,528,121,士林30號公園
公園綠地,士林區,819,陽明段四小段,585,124,士林30號公園
公園綠地,士林區,819,陽明段四小段,258,16138,士林25號公園
公園綠地,士林區,819,陽明段四小段,650,131,士林30號公園
公園綠地,士林區,819,陽明段四小段,706,984,士林117號公園
公園綠地,士林區,819,陽明段四小段,708,1073,士林116號公園
公園綠地,士林區,819,陽明段四小段,454,1264,士林121號公園
公園綠地,士林區,819,陽明段四小段,289-1,1350,士林25號公園
公園綠地,士林區,819,陽明段四小段,288,2116,士林25號公園
公園綠地,士林區,819,陽明段四小段,605,3208,士林30號公園
公園綠地,士林區,819,陽明段四小段,287-1,3737,士林25號公園
公園綠地,士林區,819,陽明段四小段,289,8561,士林25號公園
公園綠地,士林區,819,陽明段四小段,276,11666,士林25號公園
公園綠地,士林區,819,陽明段四小段,711,11861,士林193號公園
公園綠地,士林區,819,陽明段四小段,323,14721,士林25號公園
公園綠地,士林區,819,陽明段四小段,453,41,士林121號公園
公園綠地,士林區,819,陽明段四小段,535,44,士林30號公園
公園綠地,士林區,819,陽明段四小段,378-9,47,士林121號公園
公園綠地,士林區,819,陽明段四小段,452,48,士林121號公園
公園綠地,士林區,819,陽明段四小段,445,48,士林121號公園
公園綠地,士林區,819,陽明段四小段,459,57,士林121號公園
公園綠地,士林區,819,陽明段四小段,619,58,士林30號公園
公園綠地,士林區,819,陽明段四小段,458,64,士林121號公園
公園綠地,士林區,819,陽明段四小段,534,70,士林30號公園
公園綠地,士林區,819,陽明段四小段,532,119,士林30號公園
公園綠地,士林區,819,陽明段四小段,595,113,士林30號公園
公園綠地,士林區,819,陽明段四小段,527,120,士林30號公園
公園綠地,士林區,819,陽明段四小段,533,120,士林30號公園
公園綠地,士林區,819,陽明段四小段,2月2日,5,士林66號公園
公園綠地,士林區,819,陽明段四小段,1月2日,757,士林66號公園
公園綠地,士林區,819,陽明段四小段,770,875,士林118號公園
公園綠地,士林區,819,陽明段四小段,589,133,士林30號公園
公園綠地,士林區,819,陽明段四小段,322-2,140,士林25號公園
公園綠地,士林區,819,陽明段四小段,525,144,士林30號公園
公園綠地,士林區,819,陽明段四小段,530,152,士林30號公園
公園綠地,士林區,819,陽明段四小段,529,155,士林30號公園
公園綠地,士林區,819,陽明段四小段,609,157,士林30號公園
公園綠地,士林區,819,陽明段四小段,618,231,士林30號公園
公園綠地,士林區,819,陽明段四小段,639,243,士林30號公園
公園綠地,士林區,819,陽明段四小段,615-1,252,士林30號公園
公園綠地,士林區,819,陽明段四小段,622,266,士林30號公園
公園綠地,士林區,819,陽明段四小段,626,373,士林30號公園
公園綠地,士林區,819,陽明段四小段,631,420,士林30號公園
公園綠地,士林區,819,陽明段四小段,645,465,士林30號公園
公園綠地,士林區,819,陽明段四小段,648,477,士林30號公園
公園綠地,士林區,819,陽明段四小段,183-1,560,士林25號公園
公園綠地,士林區,819,陽明段四小段,285,576,士林25號公園
公園綠地,士林區,819,陽明段四小段,613,592,士林30號公園
公園綠地,士林區,819,陽明段四小段,448,73,士林121號公園
公園綠地,士林區,819,陽明段四小段,588,77,士林30號公園
公園綠地,士林區,819,陽明段四小段,446,95,士林121號公園
公園綠地,士林區,819,陽明段四小段,459-1,109,士林121號公園
